Sentence #,Word,Tag
Sentence: 175,our,I-password_reset
Sentence: 175,pwd,L-password_reset
Sentence: 176,would,O
Sentence: 176,want,O
Sentence: 176,to,O
Sentence: 176,pls,O
Sentence: 176,set,B-password_reset
Sentence: 176,again,I-password_reset
Sentence: 176,the,I-password_reset
Sentence: 176,pass,L-password_reset
Sentence: 177,want,O
Sentence: 177,to,O
Sentence: 177,have,O
Sentence: 177,please,O
Sentence: 177,pwd,B-password_reset
Sentence: 177,set,I-password_reset
Sentence: 177,again,L-password_reset
Sentence: 178,need,O
Sentence: 178,to,O
Sentence: 178,pls,O
Sentence: 178,the,B-password_reset
Sentence: 178,pwd,I-password_reset
Sentence: 178,give,I-password_reset
Sentence: 178,me,I-password_reset
Sentence: 178,again,L-password_reset
Sentence: 179,would,O
Sentence: 179,like,O
Sentence: 179,to,O
Sentence: 179,please,O
Sentence: 179,give,B-password_reset
Sentence: 179,me,I-password_reset
Sentence: 179,again,I-password_reset
Sentence: 179,password,L-password_reset
Sentence: 180,want,O
Sentence: 180,to,O
Sentence: 180,please,O
Sentence: 180,our,B-password_reset
Sentence: 180,password,I-password_reset
Sentence: 180,set,I-password_reset
Sentence: 180,again,L-password_reset
Sentence: 181,want,O
Sentence: 181,to,O
Sentence: 181,pls,O
Sentence: 181,unlock,B-password_reset
Sentence: 181,our,I-password_reset
Sentence: 181,pwd,L-password_reset
Sentence: 182,would,O
Sentence: 182,want,O
Sentence: 182,to,O
Sentence: 182,please,O
Sentence: 182,set,B-password_reset
Sentence: 182,again,I-password_reset
Sentence: 182,passwd,L-password_reset
Sentence: 183,need,O
Sentence: 183,to,O
Sentence: 183,please,O
Sentence: 183,the,B-password_reset
Sentence: 183,passwd,I-password_reset
Sentence: 183,reset,L-password_reset
Sentence: 184,want,O
Sentence: 184,to,O
Sentence: 184,pls,O
Sentence: 184,passwd,B-password_reset
Sentence: 184,unlock,L-password_reset
Sentence: 185,need,O
Sentence: 185,to,O
Sentence: 185,pls,O
Sentence: 185,give,B-password_reset
Sentence: 185,me,I-password_reset
Sentence: 185,again,I-password_reset
Sentence: 185,my,I-password_reset
Sentence: 185,passwd,L-password_reset
Sentence: 186,need,O
Sentence: 186,to,O
Sentence: 186,please,O
Sentence: 186,unlock,B-password_reset
Sentence: 186,password,L-password_reset
Sentence: 187,want,O
Sentence: 187,to,O
Sentence: 187,please,O
Sentence: 187,my,B-password_reset
Sentence: 187,pwd,I-password_reset
Sentence: 187,reset,L-password_reset
Sentence: 188,need,O
Sentence: 188,to,O
Sentence: 188,please,O
Sentence: 188,set,B-password_reset
Sentence: 188,again,I-password_reset
Sentence: 188,passwd,L-password_reset
Sentence: 189,want,O
Sentence: 189,to,O
Sentence: 189,pls,O
Sentence: 189,our,B-password_reset
Sentence: 189,pass,I-password_reset
Sentence: 189,reset,L-password_reset
Sentence: 190,want,O
Sentence: 190,to,O
Sentence: 190,please,O
Sentence: 190,reset,B-password_reset
Sentence: 190,our,I-password_reset
Sentence: 190,password,L-password_reset
Sentence: 191,want,O
Sentence: 191,to,O
Sentence: 191,pls,O
Sentence: 191,password,B-password_reset
Sentence: 191,set,I-password_reset
Sentence: 191,again,L-password_reset
Sentence: 192,need,O
Sentence: 192,to,O
Sentence: 192,pls,O
Sentence: 192,reset,B-password_reset
Sentence: 192,my,I-password_reset
Sentence: 192,pass,L-password_reset
Sentence: 193,want,O
Sentence: 193,you,O
Sentence: 193,to,O
Sentence: 193,please,O
Sentence: 193,my,B-password_reset
Sentence: 193,pass,I-password_reset
Sentence: 193,give,I-password_reset
Sentence: 193,me,I-password_reset
Sentence: 193,again,L-password_reset
Sentence: 194,want,O
Sentence: 194,to,O
Sentence: 194,pls,O
Sentence: 194,pwd,B-password_reset
Sentence: 194,reset,L-password_reset
Sentence: 195,want,O
Sentence: 195,to,O
Sentence: 195,pls,O
Sentence: 195,reset,B-password_reset
Sentence: 195,our,I-password_reset
Sentence: 195,passwd,L-password_reset
Sentence: 196,need,O
Sentence: 196,to,O
Sentence: 196,please,O
Sentence: 196,the,B-password_reset
Sentence: 196,password,I-password_reset
Sentence: 196,give,I-password_reset
Sentence: 196,me,I-password_reset
Sentence: 196,again,L-password_reset
Sentence: 197,need,O
Sentence: 197,to,O
Sentence: 197,pls,O
Sentence: 197,password,B-password_reset
Sentence: 197,reset,L-password_reset
Sentence: 198,would,O
Sentence: 198,want,O
Sentence: 198,to,O
Sentence: 198,pls,O
Sentence: 198,set,B-password_reset
Sentence: 198,again,I-password_reset
Sentence: 198,my,I-password_reset
Sentence: 198,pass,L-password_reset
Sentence: 199,want,O
Sentence: 199,to,O
Sentence: 199,have,O
Sentence: 199,pls,O
Sentence: 199,passwd,B-password_reset
Sentence: 199,reset,L-password_reset
Sentence: 200,need,O
Sentence: 200,to,O
Sentence: 200,please,O
Sentence: 200,pwd,B-password_reset
Sentence: 200,reset,L-password_reset
Sentence: 201,we,O
Sentence: 201,need,O
Sentence: 201,to,O
Sentence: 201,pls,O
Sentence: 201,reset,B-password_reset
Sentence: 201,pass,L-password_reset
Sentence: 202,i,O
Sentence: 202,want,O
Sentence: 202,to,O
Sentence: 202,have,O
Sentence: 202,pls,O
Sentence: 202,unlock,B-password_reset
Sentence: 202,the,I-password_reset
Sentence: 202,password,L-password_reset
Sentence: 203,we,O
Sentence: 203,want,O
Sentence: 203,to,O
Sentence: 203,have,O
Sentence: 203,please,O
Sentence: 203,my,B-password_reset
Sentence: 203,pass,I-password_reset
Sentence: 203,unlock,L-password_reset
Sentence: 204,we,O
Sentence: 204,want,O
Sentence: 204,to,O
Sentence: 204,please,O
Sentence: 204,reset,B-password_reset
Sentence: 204,my,I-password_reset
Sentence: 204,pass,L-password_reset
Sentence: 205,i,O
Sentence: 205,need,O
Sentence: 205,to,O
Sentence: 205,please,O
Sentence: 205,pwd,B-password_reset
Sentence: 205,set,I-password_reset
Sentence: 205,again,L-password_reset
Sentence: 206,we,O
Sentence: 206,want,O
Sentence: 206,you,O
Sentence: 206,to,O
Sentence: 206,pls,O
Sentence: 206,pass,B-password_reset
Sentence: 206,unlock,L-password_reset
Sentence: 207,i,O
Sentence: 207,want,O
Sentence: 207,to,O
Sentence: 207,please,O
Sentence: 207,pass,B-password_reset
Sentence: 207,set,I-password_reset
Sentence: 207,again,L-password_reset
Sentence: 208,i,O
Sentence: 208,would,O
Sentence: 208,want,O
Sentence: 208,to,O
Sentence: 208,pls,O
Sentence: 208,passwd,B-password_reset
Sentence: 208,set,I-password_reset
Sentence: 208,again,L-password_reset
Sentence: 209,we,O
Sentence: 209,want,O
Sentence: 209,you,O
Sentence: 209,to,O
Sentence: 209,please,O
Sentence: 209,the,B-password_reset
Sentence: 209,password,I-password_reset
Sentence: 209,set,I-password_reset
Sentence: 209,again,L-password_reset
Sentence: 210,we,O
Sentence: 210,want,O
Sentence: 210,you,O
Sentence: 210,to,O
Sentence: 210,please,O
Sentence: 210,passwd,B-password_reset
Sentence: 210,unlock,L-password_reset
Sentence: 211,i,O
Sentence: 211,want,O
Sentence: 211,you,O
Sentence: 211,to,O
Sentence: 211,pls,O
Sentence: 211,unlock,B-password_reset
Sentence: 211,my,I-password_reset
Sentence: 211,pwd,L-password_reset
Sentence: 212,i,O
Sentence: 212,want,O
Sentence: 212,to,O
Sentence: 212,have,O
Sentence: 212,please,O
Sentence: 212,my,B-password_reset
Sentence: 212,pass,I-password_reset
Sentence: 212,give,I-password_reset
Sentence: 212,me,I-password_reset
Sentence: 212,again,L-password_reset
Sentence: 213,i,O
Sentence: 213,want,O
Sentence: 213,you,O
Sentence: 213,to,O
Sentence: 213,pls,O
Sentence: 213,set,B-password_reset
Sentence: 213,again,I-password_reset
Sentence: 213,passwd,L-password_reset
Sentence: 214,we,O
Sentence: 214,would,O
Sentence: 214,want,O
Sentence: 214,to,O
Sentence: 214,please,O
Sentence: 214,reset,B-password_reset
Sentence: 214,our,I-password_reset
Sentence: 214,pwd,L-password_reset
Sentence: 215,i,O
Sentence: 215,would,O
Sentence: 215,like,O
Sentence: 215,to,O
Sentence: 215,pls,O
Sentence: 215,reset,B-password_reset
Sentence: 215,our,I-password_reset
Sentence: 215,pass,L-password_reset
Sentence: 216,i,O
Sentence: 216,would,O
Sentence: 216,like,O
Sentence: 216,to,O
Sentence: 216,pls,O
Sentence: 216,our,B-password_reset
Sentence: 216,pass,I-password_reset
Sentence: 216,unlock,L-password_reset
Sentence: 217,i,O
Sentence: 217,want,O
Sentence: 217,to,O
Sentence: 217,have,O
Sentence: 217,pls,O
Sentence: 217,the,B-password_reset
Sentence: 217,pwd,I-password_reset
Sentence: 217,give,I-password_reset
Sentence: 217,me,I-password_reset
Sentence: 217,again,L-password_reset
Sentence: 218,we,O
Sentence: 218,want,O
Sentence: 218,you,O
Sentence: 218,to,O
Sentence: 218,please,O
Sentence: 218,give,B-password_reset
Sentence: 218,me,I-password_reset
Sentence: 218,again,I-password_reset
Sentence: 218,pass,L-password_reset
Sentence: 219,i,O
Sentence: 219,would,O
Sentence: 219,like,O
Sentence: 219,to,O
Sentence: 219,please,O
Sentence: 219,give,B-password_reset
Sentence: 219,me,I-password_reset
Sentence: 219,again,I-password_reset
Sentence: 219,pass,L-password_reset
Sentence: 220,i,O
Sentence: 220,would,O
Sentence: 220,like,O
Sentence: 220,to,O
Sentence: 220,pls,O
Sentence: 220,pwd,B-password_reset
Sentence: 220,reset,L-password_reset
Sentence: 221,i,O
Sentence: 221,want,O
Sentence: 221,to,O
Sentence: 221,have,O
Sentence: 221,please,O
Sentence: 221,set,B-password_reset
Sentence: 221,again,I-password_reset
Sentence: 221,pwd,L-password_reset
Sentence: 222,we,O
Sentence: 222,would,O
Sentence: 222,want,O
Sentence: 222,to,O
Sentence: 222,please,O
Sentence: 222,unlock,B-password_reset
Sentence: 222,passwd,L-password_reset
Sentence: 223,we,O
Sentence: 223,want,O
Sentence: 223,to,O
Sentence: 223,pls,O
Sentence: 223,the,B-password_reset
Sentence: 223,passwd,I-password_reset
Sentence: 223,unlock,L-password_reset
Sentence: 224,we,O
Sentence: 224,need,O
Sentence: 224,to,O
Sentence: 224,pls,O
Sentence: 224,set,B-password_reset
Sentence: 224,again,I-password_reset
Sentence: 224,the,I-password_reset
Sentence: 224,pwd,L-password_reset
Sentence: 225,i,O
Sentence: 225,want,O
Sentence: 225,to,O
Sentence: 225,pls,O
Sentence: 225,the,B-password_reset
Sentence: 225,password,I-password_reset
Sentence: 225,set,I-password_reset
Sentence: 225,again,L-password_reset
Sentence: 226,we,O
Sentence: 226,want,O
Sentence: 226,you,O
Sentence: 226,to,O
Sentence: 226,please,O
Sentence: 226,passwd,B-password_reset
Sentence: 226,set,I-password_reset
Sentence: 226,again,L-password_reset
Sentence: 227,i,O
Sentence: 227,want,O
Sentence: 227,you,O
Sentence: 227,to,O
Sentence: 227,please,O
Sentence: 227,our,B-password_reset
Sentence: 227,pwd,I-password_reset
Sentence: 227,unlock,L-password_reset
Sentence: 228,we,O
Sentence: 228,want,O
Sentence: 228,to,O
Sentence: 228,please,O
Sentence: 228,our,B-password_reset
Sentence: 228,password,I-password_reset
Sentence: 228,unlock,L-password_reset
Sentence: 229,i,O
Sentence: 229,want,O
Sentence: 229,to,O
Sentence: 229,have,O
Sentence: 229,pls,O
Sentence: 229,unlock,B-password_reset
Sentence: 229,the,I-password_reset
Sentence: 229,pass,L-password_reset
Sentence: 230,i,O
Sentence: 230,want,O
Sentence: 230,to,O
Sentence: 230,have,O
Sentence: 230,pls,O
Sentence: 230,our,B-password_reset
Sentence: 230,pwd,I-password_reset
Sentence: 230,give,I-password_reset
Sentence: 230,me,I-password_reset
Sentence: 230,again,L-password_reset
Sentence: 231,we,O
Sentence: 231,would,O
Sentence: 231,like,O
Sentence: 231,to,O
Sentence: 231,pls,O
Sentence: 231,give,B-password_reset
Sentence: 231,me,I-password_reset
Sentence: 231,again,I-password_reset
Sentence: 231,pwd,L-password_reset
Sentence: 232,we,O
Sentence: 232,need,O
Sentence: 232,to,O
Sentence: 232,please,O
Sentence: 232,password,B-password_reset
Sentence: 232,unlock,L-password_reset
Sentence: 233,we,O
Sentence: 233,need,O
Sentence: 233,to,O
Sentence: 233,pls,O
Sentence: 233,passwd,B-password_reset
Sentence: 233,unlock,L-password_reset
Sentence: 234,we,O
Sentence: 234,want,O
Sentence: 234,to,O
Sentence: 234,have,O
Sentence: 234,pls,O
Sentence: 234,set,B-password_reset
Sentence: 234,again,I-password_reset
Sentence: 234,our,I-password_reset
Sentence: 234,pwd,L-password_reset
Sentence: 235,i,O
Sentence: 235,want,O
Sentence: 235,to,O
Sentence: 235,have,O
Sentence: 235,pls,O
Sentence: 235,pass,B-password_reset
Sentence: 235,unlock,L-password_reset
Sentence: 236,i,O
Sentence: 236,would,O
Sentence: 236,want,O
Sentence: 236,to,O
Sentence: 236,pls,O
Sentence: 236,pwd,B-password_reset
Sentence: 236,unlock,L-password_reset
Sentence: 237,i,O
Sentence: 237,need,O
Sentence: 237,to,O
Sentence: 237,please,O
Sentence: 237,unlock,B-password_reset
Sentence: 237,passwd,L-password_reset
Sentence: 238,i,O
Sentence: 238,want,O
Sentence: 238,to,O
Sentence: 238,pls,O
Sentence: 238,give,B-password_reset
Sentence: 238,me,I-password_reset
Sentence: 238,again,I-password_reset
Sentence: 238,pwd,L-password_reset
Sentence: 239,i,O
Sentence: 239,want,O
Sentence: 239,to,O
Sentence: 239,please,O
Sentence: 239,passwd,B-password_reset
Sentence: 239,reset,L-password_reset
Sentence: 240,i,O
Sentence: 240,would,O
Sentence: 240,like,O
Sentence: 240,to,O
Sentence: 240,please,O
Sentence: 240,set,B-password_reset
Sentence: 240,again,I-password_reset
Sentence: 240,our,I-password_reset
Sentence: 240,passwd,L-password_reset
Sentence: 241,we,O
Sentence: 241,would,O
Sentence: 241,want,O
Sentence: 241,to,O
Sentence: 241,please,O
Sentence: 241,our,B-password_reset
Sentence: 241,pass,I-password_reset
Sentence: 241,give,I-password_reset
Sentence: 241,me,I-password_reset
Sentence: 241,again,L-password_reset
Sentence: 242,we,O
Sentence: 242,want,O
Sentence: 242,to,O
Sentence: 242,pls,O
Sentence: 242,pwd,B-password_reset
Sentence: 242,unlock,L-password_reset
Sentence: 243,we,O
Sentence: 243,want,O
Sentence: 243,to,O
Sentence: 243,have,O
Sentence: 243,please,O
Sentence: 243,unlock,B-password_reset
Sentence: 243,pass,L-password_reset
Sentence: 244,we,O
Sentence: 244,need,O
Sentence: 244,to,O
Sentence: 244,please,O
Sentence: 244,our,B-password_reset
Sentence: 244,pass,I-password_reset
Sentence: 244,set,I-password_reset
Sentence: 244,again,L-password_reset
Sentence: 245,we,O
Sentence: 245,want,O
Sentence: 245,you,O
Sentence: 245,to,O
Sentence: 245,please,O
Sentence: 245,unlock,B-password_reset
Sentence: 245,pwd,L-password_reset
Sentence: 246,we,O
Sentence: 246,need,O
Sentence: 246,to,O
Sentence: 246,please,O
Sentence: 246,unlock,B-password_reset
Sentence: 246,password,L-password_reset
Sentence: 247,we,O
Sentence: 247,would,O
Sentence: 247,like,O
Sentence: 247,to,O
Sentence: 247,pls,O
Sentence: 247,password,B-password_reset
Sentence: 247,set,I-password_reset
Sentence: 247,again,L-password_reset
Sentence: 248,i,O
Sentence: 248,want,O
Sentence: 248,to,O
Sentence: 248,please,O
Sentence: 248,our,B-password_reset
Sentence: 248,password,I-password_reset
Sentence: 248,reset,L-password_reset
Sentence: 249,we,O
Sentence: 249,would,O
Sentence: 249,like,O
Sentence: 249,to,O
Sentence: 249,pls,O
Sentence: 249,pass,B-password_reset
Sentence: 249,set,I-password_reset
Sentence: 249,again,L-password_reset
Sentence: 250,i,O
Sentence: 250,want,O
Sentence: 250,you,O
Sentence: 250,to,O
Sentence: 250,pls,O
Sentence: 250,the,B-password_reset
Sentence: 250,pwd,I-password_reset
Sentence: 250,give,I-password_reset
Sentence: 250,me,I-password_reset
Sentence: 250,again,L-password_reset
Sentence: 251,request,O
Sentence: 251,you,O
Sentence: 251,to,O
Sentence: 251,pls,O
Sentence: 251,reset,B-password_reset
Sentence: 251,the,I-password_reset
Sentence: 251,passwd,L-password_reset
Sentence: 251,for,O
Sentence: 251,application,B-application_skype
Sentence: 251,of,I-application_skype
Sentence: 251,skype,L-application_skype
Sentence: 252,could,O
Sentence: 252,you,O
Sentence: 252,pls,O
Sentence: 252,our,B-password_reset
Sentence: 252,password,I-password_reset
Sentence: 252,reset,L-password_reset
Sentence: 252,for,O
Sentence: 252,account,B-application_skype
Sentence: 252,of,I-application_skype
Sentence: 252,skype,L-application_skype
Sentence: 253,request,O
Sentence: 253,you,O
Sentence: 253,to,O
Sentence: 253,pls,O
Sentence: 253,set,B-password_reset
Sentence: 253,again,I-password_reset
Sentence: 253,passwd,L-password_reset
Sentence: 253,for,O
Sentence: 253,account,B-application_skype
Sentence: 253,of,I-application_skype
Sentence: 253,skype,L-application_skype
Sentence: 254,can,O
Sentence: 254,you,O
Sentence: 254,please,O
Sentence: 254,the,B-password_reset
Sentence: 254,password,I-password_reset
Sentence: 254,set,I-password_reset
Sentence: 254,again,L-password_reset
Sentence: 254,for,O
Sentence: 254,skype,B-application_skype
Sentence: 254,application,L-application_skype
